Part_ID,Timestamp,Shift,Machine_ID,Operator_ID,Thickness_mm,Diameter_mm,Surface_Roughness_um,Runout_mm
BR_0251,2025-06-02 02:39:52.650880452,Night,CNC_3,OP_09,11.93,300.12,1.57,0.044
BR_0252,2025-06-02 02:42:18.538460081,Night,CNC_1,OP_10,12.031,300.06,0.94,0.014
BR_0253,2025-06-02 02:51:49.956455824,Night,CNC_5,OP_11,11.972,306.0,1.1,0.0204
BR_0254,2025-06-02 02:53:44.300325253,Night,CNC_5,OP_09,12.059,306.12,0.92,0.0168
BR_0255,2025-06-02 02:54:44.300325253,Night,CNC_3,OP_11,12.021,299.95,0.99,0.0165
BR_0256,2025-06-02 02:58:48.421422871,Night,CNC_3,OP_10,11.992,300.06,1.83,0.0242
BR_0257,2025-06-02 03:12:33.809464113,Night,CNC_2,OP_09,11.964,305.74,0.26,0.01
BR_0258,2025-06-02 03:18:31.057143440,Night,CNC_4,OP_09,12.133,302.89,1.26,0.0215
BR_0259,2025-06-02 03:22:44.290844370,Night,CNC_4,OP_09,12.014,303.21,1.0,0.0212
BR_0260,2025-06-02 03:23:44.290844370,Night,CNC_2,OP_09,11.929,306.2,1.57,0.031
BR_0261,2025-06-02 03:28:30.650059025,Night,CNC_4,OP_10,11.959,303.05,1.05,0.0233
BR_0262,2025-06-02 03:51:33.820983378,Night,CNC_1,OP_09,12.04,299.91,1.21,0.0149
BR_0263,2025-06-02 03:52:33.820983378,Night,CNC_4,OP_12,11.963,303.17,0.91,0.0156
BR_0264,2025-06-02 03:56:12.969580872,Night,CNC_2,OP_12,11.97,306.25,2.43,0.0184
BR_0265,2025-06-02 04:06:42.552172242,Night,CNC_4,OP_11,12.049,302.92,0.59,0.0109
BR_0266,2025-06-02 04:13:27.562446748,Night,CNC_5,OP_09,12.045,305.71,1.34,0.019
BR_0267,2025-06-02 04:19:25.784774338,Night,CNC_3,OP_12,11.971,300.09,1.26,0.0124
BR_0268,2025-06-02 04:25:29.471041205,Night,CNC_1,OP_12,12.079,300.18,0.69,0.0169
BR_0269,2025-06-02 04:27:43.118743899,Night,CNC_5,OP_12,11.964,306.12,0.65,0.0132
BR_0270,2025-06-02 04:29:27.387369179,Night,CNC_5,OP_10,12.085,306.31,0.92,0.0099
BR_0271,2025-06-02 04:37:44.599721356,Night,CNC_2,OP_09,12.027,306.31,0.76,0.0145
BR_0272,2025-06-02 04:46:02.998181082,Night,CNC_3,OP_10,12.015,299.94,0.97,0.0131
BR_0273,2025-06-02 04:56:08.383195292,Night,CNC_3,OP_10,11.981,300.04,1.09,0.0111
BR_0274,2025-06-02 05:08:21.767983842,Night,CNC_1,OP_12,11.99,299.9,0.64,0.0117
BR_0275,2025-06-02 05:11:56.595954921,Night,CNC_2,OP_12,11.884,305.8,1.28,0.0149
BR_0276,2025-06-02 05:15:25.451268186,Night,CNC_1,OP_11,12.006,299.81,0.77,0.0132
BR_0277,2025-06-02 05:23:25.736247878,Night,CNC_4,OP_09,11.999,303.14,0.9,0.014
BR_0278,2025-06-02 05:28:40.651970344,Night,CNC_5,OP_09,11.909,306.06,0.26,0.0119
BR_0279,2025-06-02 05:34:43.817164897,Night,CNC_1,OP_12,12.063,300.18,1.94,0.0157
BR_0280,2025-06-02 05:42:40.403007383,Night,CNC_5,OP_12,11.992,306.51,0.73,0.0087
BR_0281,2025-06-02 05:53:42.600050287,Night,CNC_2,OP_09,12.061,306.1,0.63,0.0215
BR_0282,2025-06-02 05:55:46.344772428,Night,CNC_4,OP_11,11.966,302.84,0.34,0.0108
BR_0283,2025-06-02 05:58:07.625809046,Night,CNC_2,OP_12,12.062,306.21,0.79,0.0185
BR_0284,2025-06-02 05:59:07.625809046,Night,CNC_4,OP_11,11.978,302.84,0.63,0.0118
BR_0285,2025-06-02 06:03:26.650017028,Morning,CNC_4,OP_02,11.997,303.35,1.55,0.0492
BR_0286,2025-06-02 06:04:26.650017028,Morning,CNC_5,OP_04,12.011,305.61,0.87,0.0081
BR_0287,2025-06-02 06:07:34.632101482,Morning,CNC_2,OP_02,11.998,305.89,0.81,0.0134
BR_0288,2025-06-02 06:11:29.320477188,Morning,CNC_2,OP_04,12.015,306.12,0.71,0.0061
BR_0289,2025-06-02 06:13:10.609675282,Morning,CNC_1,OP_02,11.926,300.24,0.59,0.0102
BR_0290,2025-06-02 06:17:38.699434325,Morning,CNC_2,OP_04,11.993,305.86,0.78,0.0125
BR_0291,2025-06-02 06:18:38.699434325,Morning,CNC_1,OP_03,12.018,299.83,1.6,0.01
BR_0292,2025-06-02 06:19:38.699434325,Morning,CNC_3,OP_03,11.901,300.03,0.56,0.0041
BR_0293,2025-06-02 06:28:17.504845186,Morning,CNC_3,OP_03,12.032,300.38,0.62,0.0394
BR_0294,2025-06-02 06:30:31.480352448,Morning,CNC_3,OP_02,11.954,299.69,0.46,0.0247
BR_0295,2025-06-02 06:31:31.480352448,Morning,CNC_2,OP_03,12.047,305.94,0.77,0.0146
BR_0296,2025-06-02 06:35:13.076428931,Morning,CNC_2,OP_02,12.004,306.05,1.17,0.0256
BR_0297,2025-06-02 06:42:33.970811064,Morning,CNC_1,OP_04,11.994,299.84,0.75,0.0048
BR_0298,2025-06-02 06:43:46.906212092,Morning,CNC_4,OP_02,12.05,302.84,1.11,0.0186
BR_0299,2025-06-02 06:48:39.472097688,Morning,CNC_1,OP_04,12.107,299.95,1.73,0.012
BR_0300,2025-06-02 06:49:39.472097688,Morning,CNC_3,OP_01,12.002,300.06,0.89,0.0122
BR_0301,2025-06-02 06:50:39.472097688,Morning,CNC_1,OP_01,12.093,299.96,0.82,0.0186
BR_0302,2025-06-02 06:54:26.844779875,Morning,CNC_4,OP_01,11.991,303.29,1.21,0.0064
BR_0303,2025-06-02 06:58:20.217912683,Morning,CNC_2,OP_02,12.048,306.12,0.74,0.0156
BR_0304,2025-06-02 07:03:24.579147144,Morning,CNC_1,OP_01,12.006,300.08,0.35,0.0075
BR_0305,2025-06-02 07:09:53.067316019,Morning,CNC_3,OP_01,12.091,300.21,0.25,0.007
BR_0306,2025-06-02 07:28:30.134418628,Morning,CNC_3,OP_01,12.054,300.08,1.43,0.031
BR_0307,2025-06-02 07:32:08.021754397,Morning,CNC_2,OP_04,12.024,305.91,1.11,0.0252
BR_0308,2025-06-02 07:34:05.027668628,Morning,CNC_1,OP_03,11.898,299.95,1.18,0.0065
BR_0309,2025-06-02 07:42:00.723862547,Morning,CNC_4,OP_02,12.022,302.77,1.78,0.0185
BR_0310,2025-06-02 07:43:35.479302177,Morning,CNC_2,OP_01,11.938,306.4,1.64,0.0139
BR_0311,2025-06-02 07:46:28.874331558,Morning,CNC_1,OP_04,12.043,300.19,0.52,0.0039
BR_0312,2025-06-02 07:47:28.874331558,Morning,CNC_5,OP_03,12.064,305.49,0.82,0.0232
BR_0313,2025-06-02 07:48:28.874331558,Morning,CNC_3,OP_03,12.034,300.27,0.36,0.0025
BR_0314,2025-06-02 08:04:55.088308538,Morning,CNC_4,OP_03,12.043,302.71,0.44,0.0025
BR_0315,2025-06-02 08:13:57.418601172,Morning,CNC_4,OP_04,11.981,303.1,1.13,0.0078
BR_0316,2025-06-02 08:19:54.611421011,Morning,CNC_4,OP_01,11.924,302.56,2.07,0.014
BR_0317,2025-06-02 08:22:32.369314350,Morning,CNC_3,OP_03,11.961,299.91,1.17,0.0065
BR_0318,2025-06-02 08:23:32.369314350,Morning,CNC_1,OP_04,12.01,300.27,0.39,0.0122
BR_0319,2025-06-02 08:24:32.369314350,Morning,CNC_2,OP_04,11.999,306.28,0.25,0.007
BR_0320,2025-06-02 08:25:58.771111087,Morning,CNC_1,OP_02,12.09,300.06,0.73,0.009
BR_0321,2025-06-02 08:29:57.808305580,Morning,CNC_2,OP_04,12.037,306.16,1.46,0.0089
BR_0322,2025-06-02 08:36:13.963091913,Morning,CNC_4,OP_03,12.111,302.72,0.73,0.0094
BR_0323,2025-06-02 08:41:37.780196822,Morning,CNC_1,OP_03,11.977,300.11,1.03,0.0101
BR_0324,2025-06-02 08:43:16.303875238,Morning,CNC_4,OP_04,12.058,303.17,0.84,0.009
BR_0325,2025-06-02 08:58:45.734924804,Morning,CNC_5,OP_03,12.044,306.51,0.47,0.0048
BR_0326,2025-06-02 09:05:27.440146266,Morning,CNC_4,OP_04,11.994,302.88,0.47,0.0033
BR_0327,2025-06-02 09:09:29.909290845,Morning,CNC_4,OP_03,11.952,303.0,1.56,0.0108
BR_0328,2025-06-02 09:14:13.718432456,Morning,CNC_2,OP_02,11.969,306.02,1.22,0.0171
BR_0329,2025-06-02 09:16:56.929792115,Morning,CNC_5,OP_01,11.967,306.14,0.96,0.0056
BR_0330,2025-06-02 09:18:22.328179797,Morning,CNC_4,OP_02,12.086,303.18,1.17,0.0107
BR_0331,2025-06-02 09:20:34.332418593,Morning,CNC_4,OP_02,12.041,303.21,1.07,0.0126
BR_0332,2025-06-02 09:27:39.786972920,Morning,CNC_5,OP_01,12.043,306.2,1.05,0.0383
BR_0333,2025-06-02 09:28:39.786972920,Morning,CNC_5,OP_03,12.004,305.7,0.69,0.022
BR_0334,2025-06-02 09:29:39.786972920,Morning,CNC_1,OP_01,12.016,299.48,0.77,0.0287
BR_0335,2025-06-02 09:30:39.786972920,Morning,CNC_2,OP_04,12.017,305.9,0.66,0.0204
BR_0336,2025-06-02 09:31:39.786972920,Morning,CNC_5,OP_01,12.005,305.99,0.68,0.0123
BR_0337,2025-06-02 09:41:20.047883004,Morning,CNC_5,OP_02,11.995,305.88,0.83,0.0239
BR_0338,2025-06-02 09:47:24.920066514,Morning,CNC_3,OP_01,12.018,299.91,0.99,0.0133
BR_0339,2025-06-02 09:50:37.755444837,Morning,CNC_5,OP_03,11.947,305.93,1.69,0.0129
BR_0340,2025-06-02 09:51:37.755444837,Morning,CNC_2,OP_02,12.013,306.12,0.99,0.0096
BR_0341,2025-06-02 09:55:00.710834576,Morning,CNC_4,OP_04,11.994,302.79,0.35,0.0101
BR_0342,2025-06-02 09:58:13.145934204,Morning,CNC_4,OP_03,11.964,302.98,0.8,0.0206
BR_0343,2025-06-02 09:59:13.145934204,Morning,CNC_4,OP_02,12.032,302.99,0.77,0.0053
BR_0344,2025-06-02 10:02:03.815673594,Morning,CNC_4,OP_04,12.09,303.11,0.78,0.0043
BR_0345,2025-06-02 10:04:36.316657968,Morning,CNC_3,OP_03,12.064,300.23,1.16,0.0214
BR_0346,2025-06-02 10:09:23.333387841,Morning,CNC_5,OP_04,11.986,306.34,0.68,0.0138
BR_0347,2025-06-02 10:14:25.767748653,Morning,CNC_4,OP_01,12.033,302.85,1.02,0.0223
BR_0348,2025-06-02 10:15:25.767748653,Morning,CNC_1,OP_01,12.07,299.6,0.44,0.0398
BR_0349,2025-06-02 10:17:46.582950049,Morning,CNC_4,OP_04,12.006,302.95,1.2,0.0089
BR_0350,2025-06-02 10:22:41.520448483,Morning,CNC_5,OP_01,11.999,305.68,1.34,0.0089
BR_0351,2025-06-02 10:26:11.352284265,Morning,CNC_4,OP_04,12.017,303.55,1.79,0.0131
BR_0352,2025-06-02 10:35:53.757120217,Morning,CNC_3,OP_03,12.126,299.83,0.18,0.0219
BR_0353,2025-06-02 10:41:16.249549433,Morning,CNC_2,OP_02,12.013,306.11,0.54,0.0028
BR_0354,2025-06-02 10:42:16.249549433,Morning,CNC_2,OP_04,11.937,306.19,0.55,0.0029
BR_0355,2025-06-02 10:43:16.249549433,Morning,CNC_5,OP_02,11.948,306.07,1.73,0.0111
BR_0356,2025-06-02 10:48:24.767793565,Morning,CNC_2,OP_02,11.991,306.42,1.21,0.0108
BR_0357,2025-06-02 10:49:24.767793565,Morning,CNC_2,OP_04,11.938,305.96,0.98,0.0085
BR_0358,2025-06-02 10:53:49.172006907,Morning,CNC_1,OP_01,12.022,299.83,1.05,0.0227
BR_0359,2025-06-02 11:07:54.348643523,Morning,CNC_5,OP_03,12.111,305.82,0.81,0.0157
BR_0360,2025-06-02 11:12:11.383377196,Morning,CNC_5,OP_02,11.974,306.15,0.54,0.0209
BR_0361,2025-06-02 11:14:38.773584863,Morning,CNC_2,OP_03,11.946,305.96,0.57,0.0077
BR_0362,2025-06-02 11:19:48.021732216,Morning,CNC_2,OP_02,11.99,305.82,0.78,0.013
BR_0363,2025-06-02 11:22:51.908524431,Morning,CNC_2,OP_04,11.995,306.09,0.94,0.012
BR_0364,2025-06-02 11:26:48.552832603,Morning,CNC_3,OP_01,11.951,300.14,1.07,0.0118
BR_0365,2025-06-02 11:40:59.990976472,Morning,CNC_4,OP_03,11.938,303.05,0.7,0.0069
BR_0366,2025-06-02 11:43:26.369234677,Morning,CNC_3,OP_02,12.068,300.18,0.89,0.0168
BR_0367,2025-06-02 11:59:41.096793129,Morning,CNC_5,OP_04,12.025,306.02,1.56,0.0152
BR_0368,2025-06-02 12:11:28.369648259,Morning,CNC_1,OP_04,12.005,299.88,0.69,0.0043
BR_0369,2025-06-02 12:12:33.738526541,Morning,CNC_4,OP_02,11.942,303.16,2.04,0.0102
BR_0370,2025-06-02 12:13:33.738526541,Morning,CNC_1,OP_02,12.004,299.82,1.52,0.0078
BR_0371,2025-06-02 12:14:33.738526541,Morning,CNC_5,OP_02,11.939,305.77,1.2,0.0068
BR_0372,2025-06-02 12:15:33.738526541,Morning,CNC_5,OP_01,11.971,306.23,0.57,0.0075
BR_0373,2025-06-02 12:16:33.738526541,Morning,CNC_1,OP_02,12.133,299.93,0.3,0.0051
BR_0374,2025-06-02 12:22:18.400988314,Morning,CNC_1,OP_02,12.042,300.33,0.76,0.0055
BR_0375,2025-06-02 12:23:18.400988314,Morning,CNC_1,OP_01,12.0,300.17,1.51,0.0148
BR_0376,2025-06-02 12:25:13.648144802,Morning,CNC_5,OP_04,12.034,305.92,1.73,0.0438
BR_0377,2025-06-02 12:34:32.705956831,Morning,CNC_2,OP_02,11.953,306.1,0.73,0.0054
BR_0378,2025-06-02 12:35:32.705956831,Morning,CNC_1,OP_03,12.011,300.51,1.25,0.0092
BR_0379,2025-06-02 12:43:58.065108686,Morning,CNC_4,OP_04,11.907,303.15,1.16,0.012
BR_0380,2025-06-02 12:45:37.390148737,Morning,CNC_5,OP_03,12.064,306.12,0.92,0.0148
BR_0381,2025-06-02 12:46:37.390148737,Morning,CNC_3,OP_02,11.99,299.88,1.76,0.018
BR_0382,2025-06-02 12:52:35.336771268,Morning,CNC_3,OP_01,11.959,300.37,0.88,0.0118
BR_0383,2025-06-02 12:57:32.756524197,Morning,CNC_4,OP_01,12.032,303.26,0.88,0.0177
BR_0384,2025-06-02 13:08:02.581268423,Morning,CNC_2,OP_01,11.948,305.88,0.3,0.0202
BR_0385,2025-06-02 13:14:41.069342052,Morning,CNC_1,OP_02,11.983,300.38,1.47,0.0761
BR_0386,2025-06-02 13:22:49.168083850,Morning,CNC_5,OP_02,11.981,306.03,0.86,0.0106
BR_0387,2025-06-02 13:24:28.568242542,Morning,CNC_1,OP_03,11.973,299.83,0.79,0.0569
BR_0388,2025-06-02 13:25:28.568242542,Morning,CNC_5,OP_01,11.967,305.88,0.62,0.0162
BR_0389,2025-06-02 13:32:25.195161343,Morning,CNC_3,OP_02,11.99,300.18,2.67,0.0241
BR_0390,2025-06-02 13:40:38.457916316,Morning,CNC_1,OP_04,12.028,299.83,1.8,0.0192
BR_0391,2025-06-02 14:03:55.559383358,Afternoon,CNC_4,OP_06,11.934,302.78,1.28,0.0326
BR_0392,2025-06-02 14:06:35.183189603,Afternoon,CNC_2,OP_06,11.988,305.91,0.95,0.0363
BR_0393,2025-06-02 14:08:54.756363191,Afternoon,CNC_4,OP_08,12.029,302.94,0.55,0.0067
BR_0394,2025-06-02 14:16:24.142714194,Afternoon,CNC_2,OP_05,12.037,305.87,0.58,0.0117
BR_0395,2025-06-02 14:18:29.162815473,Afternoon,CNC_1,OP_08,12.009,299.91,2.02,0.0405
BR_0396,2025-06-02 14:31:50.204192792,Afternoon,CNC_1,OP_05,12.025,300.18,0.49,0.0092
BR_0397,2025-06-02 14:41:36.655939941,Afternoon,CNC_2,OP_08,11.988,306.05,2.26,0.016
BR_0398,2025-06-02 14:44:24.762622773,Afternoon,CNC_3,OP_07,11.93,299.9,0.97,0.0079
BR_0399,2025-06-02 14:51:21.698037721,Afternoon,CNC_5,OP_05,11.973,305.91,0.99,0.016
BR_0400,2025-06-02 14:58:23.087933777,Afternoon,CNC_4,OP_06,12.04,302.97,1.79,0.023
BR_0401,2025-06-02 14:59:23.087933777,Afternoon,CNC_4,OP_07,12.041,302.99,0.69,0.0076
BR_0402,2025-06-02 15:11:01.621638037,Afternoon,CNC_4,OP_05,12.021,302.99,0.48,0.0156
BR_0403,2025-06-02 15:14:32.733884964,Afternoon,CNC_1,OP_05,11.901,300.18,0.56,0.0278
BR_0404,2025-06-02 15:23:18.133652220,Afternoon,CNC_4,OP_05,11.961,303.04,0.55,0.0076
BR_0405,2025-06-02 15:25:13.854280069,Afternoon,CNC_5,OP_08,12.023,306.05,4.63,0.0265
BR_0406,2025-06-02 15:36:31.491434432,Afternoon,CNC_5,OP_05,12.086,306.29,0.71,0.0236
BR_0407,2025-06-02 15:38:59.387970650,Afternoon,CNC_2,OP_06,11.999,306.38,1.56,0.0346
BR_0408,2025-06-02 15:39:59.387970650,Afternoon,CNC_1,OP_05,12.04,299.75,0.76,0.0082
BR_0409,2025-06-02 15:51:46.760159738,Afternoon,CNC_5,OP_06,11.994,305.68,0.94,0.0195
BR_0410,2025-06-02 15:52:46.760159738,Afternoon,CNC_3,OP_06,11.935,299.93,0.66,0.0142
BR_0411,2025-06-02 15:54:42.156249753,Afternoon,CNC_1,OP_06,12.053,300.16,1.4,0.0118
BR_0412,2025-06-02 16:09:41.247964709,Afternoon,CNC_1,OP_07,11.96,300.08,0.39,0.0213
BR_0413,2025-06-02 16:24:43.632826740,Afternoon,CNC_5,OP_06,11.996,306.21,0.8,0.0124
BR_0414,2025-06-02 16:28:59.232014056,Afternoon,CNC_3,OP_08,12.004,299.92,3.05,0.0293
BR_0415,2025-06-02 16:33:59.001038173,Afternoon,CNC_2,OP_05,12.002,305.61,0.59,0.0085
BR_0416,2025-06-02 16:36:57.505437259,Afternoon,CNC_5,OP_08,11.935,305.73,1.03,0.024
BR_0417,2025-06-02 16:38:41.612270882,Afternoon,CNC_3,OP_07,11.965,300.11,1.01,0.0101
BR_0418,2025-06-02 16:40:41.158171247,Afternoon,CNC_1,OP_05,12.071,300.21,0.62,0.0097
BR_0419,2025-06-02 16:46:16.055245225,Afternoon,CNC_3,OP_06,12.004,299.62,1.41,0.014
BR_0420,2025-06-02 16:53:14.806607323,Afternoon,CNC_1,OP_05,12.002,300.28,0.97,0.0092
BR_0421,2025-06-02 17:01:05.265232189,Afternoon,CNC_5,OP_07,11.946,306.09,1.73,0.0314
BR_0422,2025-06-02 17:08:52.914541743,Afternoon,CNC_5,OP_07,12.04,305.99,0.77,0.007
BR_0423,2025-06-02 17:09:52.914541743,Afternoon,CNC_4,OP_08,12.002,302.87,2.3,0.0218
BR_0424,2025-06-02 17:13:17.529420715,Afternoon,CNC_4,OP_05,11.943,303.32,0.86,0.0231
BR_0425,2025-06-02 17:14:17.529420715,Afternoon,CNC_4,OP_05,11.991,303.18,0.59,0.0137
BR_0426,2025-06-02 17:18:16.767815423,Afternoon,CNC_5,OP_05,11.96,306.1,1.39,0.0129
BR_0427,2025-06-02 17:21:11.534397919,Afternoon,CNC_2,OP_08,12.015,305.85,1.53,0.0249
BR_0428,2025-06-02 17:32:07.519997185,Afternoon,CNC_5,OP_07,12.063,306.32,0.42,0.011
BR_0429,2025-06-02 17:34:17.177483025,Afternoon,CNC_3,OP_06,11.946,300.01,1.01,0.0088
BR_0430,2025-06-02 17:35:17.177483025,Afternoon,CNC_5,OP_05,12.008,306.06,0.68,0.0092
BR_0431,2025-06-02 17:36:17.177483025,Afternoon,CNC_5,OP_08,12.007,306.01,1.04,0.0161
BR_0432,2025-06-02 17:43:27.206647148,Afternoon,CNC_1,OP_08,11.93,299.85,1.89,0.0222
BR_0433,2025-06-02 17:48:16.078351072,Afternoon,CNC_1,OP_06,12.08,300.06,0.88,0.0143
BR_0434,2025-06-02 17:49:16.078351072,Afternoon,CNC_1,OP_07,12.143,300.14,0.7,0.0087
BR_0435,2025-06-02 17:50:16.078351072,Afternoon,CNC_5,OP_05,12.007,305.91,0.98,0.0159
BR_0436,2025-06-02 17:56:18.240892567,Afternoon,CNC_2,OP_05,12.068,306.05,0.92,0.0107
BR_0437,2025-06-02 17:57:18.240892567,Afternoon,CNC_3,OP_08,11.937,300.01,3.82,0.0237
BR_0438,2025-06-02 18:05:55.796648709,Afternoon,CNC_3,OP_07,11.964,300.18,1.51,0.0387
BR_0439,2025-06-02 18:12:03.296574648,Afternoon,CNC_2,OP_05,12.004,305.94,1.18,0.0117
BR_0440,2025-06-02 18:13:03.296574648,Afternoon,CNC_2,OP_06,11.957,306.05,1.17,0.0119
BR_0441,2025-06-02 18:14:03.296574648,Afternoon,CNC_3,OP_07,12.002,300.09,1.07,0.03
BR_0442,2025-06-02 18:35:37.934143265,Afternoon,CNC_4,OP_07,12.05,302.94,0.9,0.008
BR_0443,2025-06-02 18:37:58.585418030,Afternoon,CNC_1,OP_08,11.995,299.83,1.14,0.0165
BR_0444,2025-06-02 18:40:17.501996172,Afternoon,CNC_1,OP_08,12.092,299.87,1.18,0.0232
BR_0445,2025-06-02 18:48:40.174617156,Afternoon,CNC_3,OP_05,11.904,300.08,0.83,0.0094
BR_0446,2025-06-02 19:03:22.823978544,Afternoon,CNC_2,OP_08,11.972,305.95,2.72,0.0342
BR_0447,2025-06-02 19:24:43.456160424,Afternoon,CNC_4,OP_07,11.99,302.95,0.8,0.0207
BR_0448,2025-06-02 19:31:43.425929458,Afternoon,CNC_3,OP_05,11.954,300.12,0.92,0.0133
BR_0449,2025-06-02 19:34:05.032229343,Afternoon,CNC_1,OP_05,12.012,300.2,0.47,0.0056
BR_0450,2025-06-02 19:35:05.032229343,Afternoon,CNC_5,OP_07,12.07,306.24,1.38,0.044
BR_0451,2025-06-02 19:42:35.404991479,Afternoon,CNC_2,OP_05,12.062,305.88,0.5,0.0143
BR_0452,2025-06-02 19:46:40.613113747,Afternoon,CNC_5,OP_06,12.036,306.18,0.98,0.0142
BR_0453,2025-06-02 19:49:26.223051338,Afternoon,CNC_3,OP_06,12.052,300.42,0.76,0.0274
BR_0454,2025-06-02 20:01:16.694353981,Afternoon,CNC_1,OP_05,12.009,300.03,0.83,0.0116
BR_0455,2025-06-02 20:02:16.694353981,Afternoon,CNC_4,OP_08,11.939,302.99,2.71,0.0238
BR_0456,2025-06-02 20:05:40.245886792,Afternoon,CNC_5,OP_06,11.96,305.94,0.73,0.0252
BR_0457,2025-06-02 20:06:40.245886792,Afternoon,CNC_4,OP_05,11.967,302.79,0.59,0.0099
BR_0458,2025-06-02 20:09:49.952197666,Afternoon,CNC_1,OP_06,12.011,300.17,1.65,0.025
BR_0459,2025-06-02 20:10:49.952197666,Afternoon,CNC_5,OP_08,12.026,305.99,1.02,0.0101
BR_0460,2025-06-02 20:11:49.952197666,Afternoon,CNC_4,OP_07,12.016,302.97,0.92,0.0187
BR_0461,2025-06-02 20:12:49.952197666,Afternoon,CNC_4,OP_05,11.991,303.14,0.8,0.0131
BR_0462,2025-06-02 20:18:04.222713588,Afternoon,CNC_5,OP_05,11.994,306.16,0.77,0.0077
BR_0463,2025-06-02 20:24:55.402028866,Afternoon,CNC_1,OP_05,12.096,299.88,1.03,0.0086
BR_0464,2025-06-02 20:29:18.068162026,Afternoon,CNC_4,OP_05,11.935,302.88,0.81,0.0122
BR_0465,2025-06-02 20:45:40.484224756,Afternoon,CNC_3,OP_05,12.039,299.88,0.86,0.0187
BR_0466,2025-06-02 20:48:01.423198132,Afternoon,CNC_5,OP_05,11.894,306.42,0.77,0.0151
BR_0467,2025-06-02 20:49:42.363945358,Afternoon,CNC_2,OP_08,11.972,306.3,1.57,0.0291
BR_0468,2025-06-02 20:59:51.214706809,Afternoon,CNC_2,OP_07,12.076,306.14,1.27,0.0133
BR_0469,2025-06-02 21:01:07.139327128,Afternoon,CNC_1,OP_08,12.057,299.92,3.26,0.0369
BR_0470,2025-06-02 21:17:38.000359003,Afternoon,CNC_3,OP_08,11.977,299.95,1.72,0.011
BR_0471,2025-06-02 21:18:38.000359003,Afternoon,CNC_4,OP_07,12.046,303.07,0.85,0.0108
BR_0472,2025-06-02 21:36:08.758435866,Afternoon,CNC_2,OP_08,12.03,306.44,3.15,0.0185
BR_0473,2025-06-02 21:37:08.758435866,Afternoon,CNC_1,OP_06,12.07,300.06,0.73,0.0308
BR_0474,2025-06-02 21:48:14.074804614,Afternoon,CNC_3,OP_08,11.99,300.1,1.91,0.018
BR_0475,2025-06-02 21:51:59.117779718,Afternoon,CNC_3,OP_05,12.048,299.49,0.93,0.0105
BR_0476,2025-06-02 22:16:46.166362095,Night,CNC_1,OP_10,12.011,300.05,0.62,0.0149
BR_0477,2025-06-02 22:17:46.166362095,Night,CNC_1,OP_10,12.009,299.72,2.79,0.1166
BR_0478,2025-06-02 22:21:48.299261215,Night,CNC_4,OP_11,12.094,302.9,0.36,0.0255
BR_0479,2025-06-02 22:39:13.371827591,Night,CNC_1,OP_12,12.019,300.01,0.91,0.0174
BR_0480,2025-06-02 22:42:55.505007545,Night,CNC_4,OP_12,11.898,302.94,0.66,0.014
BR_0481,2025-06-02 22:47:53.293494659,Night,CNC_4,OP_10,12.053,302.87,0.68,0.0409
BR_0482,2025-06-02 22:53:50.263866094,Night,CNC_5,OP_12,12.068,305.87,1.35,0.0463
BR_0483,2025-06-02 22:56:52.102192797,Night,CNC_3,OP_12,11.988,299.96,1.4,0.0124
BR_0484,2025-06-02 23:01:48.404444699,Night,CNC_3,OP_11,11.895,299.95,0.75,0.021
BR_0485,2025-06-02 23:06:11.752203240,Night,CNC_3,OP_10,11.997,300.0,0.56,0.0125
BR_0486,2025-06-02 23:17:46.022034084,Night,CNC_5,OP_09,12.104,305.99,1.24,0.0225
BR_0487,2025-06-02 23:18:46.022034084,Night,CNC_4,OP_10,12.01,303.26,0.61,0.0182
BR_0488,2025-06-02 23:20:24.974851853,Night,CNC_4,OP_11,12.038,302.59,0.83,0.0132
BR_0489,2025-06-02 23:35:26.173653611,Night,CNC_1,OP_11,12.086,300.05,0.25,0.0494
BR_0490,2025-06-02 23:46:29.076402147,Night,CNC_5,OP_11,12.049,306.01,0.9,0.0139
BR_0491,2025-06-02 23:49:31.528980734,Night,CNC_1,OP_12,12.138,299.97,1.29,0.0214
BR_0492,2025-06-02 23:54:21.908889355,Night,CNC_5,OP_10,12.054,305.86,1.28,0.0282
BR_0493,2025-06-02 23:55:59.370915323,Night,CNC_1,OP_12,12.041,299.97,1.61,0.0146
BR_0494,2025-06-02 23:57:01.892163753,Night,CNC_2,OP_12,11.944,305.67,0.57,0.0114
BR_0495,2025-06-03 00:00:08.809743394,Night,CNC_3,OP_10,12.021,300.04,0.39,0.0092
BR_0496,2025-06-03 00:02:19.595803779,Night,CNC_3,OP_11,11.99,300.08,0.5,0.0227
BR_0497,2025-06-03 00:06:42.468915580,Night,CNC_4,OP_09,12.036,302.86,0.51,0.0237
BR_0498,2025-06-03 00:07:42.468915580,Night,CNC_2,OP_09,11.957,306.39,1.21,0.014
BR_0499,2025-06-03 00:26:01.956952336,Night,CNC_3,OP_10,11.985,299.98,1.16,0.0108
BR_0500,2025-06-03 00:47:27.116625001,Night,CNC_4,OP_10,12.001,303.01,1.42,0.0176
BR_0501,2025-06-03 00:53:26.475789574,Night,CNC_2,OP_11,11.953,306.27,0.59,0.0196
BR_0502,2025-06-03 00:57:16.899319897,Night,CNC_3,OP_10,12.002,300.43,1.26,0.021
